Tanggal Rilis,Judul,Deskripsi,Link,Timestamp
2024-12-08 16:00:00,Bagus Banget! 20 Game Lokal Wajib Coba di Indonesia Game Festival 2024,"Bagi gamer yang datang ke Indonesia Game Festival 2024, wajib banget mencoba sederet game lokal ini. Gameplay-nya di jamin seru.",https://inet.detik.com/games-news/d-7676650/bagus-banget-20-game-lokal-wajib-coba-di-indonesia-game-festival-2024,2025-03-12 09:34:23
2024-12-06 20:05:00,Kemenkraf Yakin Kualitas Game Lokal Tak Kalah dari Luar Negeri,Kemenkraf memastikan kualitas game lokal tidak kalah saing dengan karya developer luar. Gamer diminta untuk membuktikannya di Indonesia Game Festival 2024.,https://inet.detik.com/games-news/d-7674645/kemenkraf-yakin-kualitas-game-lokal-tak-kalah-dari-luar-negeri,2025-03-12 09:34:23
2024-11-30 07:35:00,Datang ke Indonesia Game Festival 2024 Bisa Dapat PS5-Nintendo Switch,"Hadir ke Indonesia Game Festival 2024 tak hanya bisa menjajal beragam game lokal atau melihat cosplayer yang keren, tapi pengunjung bisa raih hadiah menarik.",https://inet.detik.com/games-news/d-7664016/datang-ke-indonesia-game-festival-2024-bisa-dapat-ps5-nintendo-switch,2025-03-12 09:34:23
2024-11-29 19:04:00,"Cara Dapat Tiket Gratis Indonesia Game Festival 2024, Digelar 6-8 Desember","Indonesia Game Festival 2024 akan segera diselenggarakan. Bagi yang mau tiket gratisnya, bisa simak artikel berikut.",https://inet.detik.com/games-news/d-7663591/cara-dapat-tiket-gratis-indonesia-game-festival-2024-digelar-6-8-desember,2025-03-12 09:34:23
2024-11-28 22:30:00,"Industri Game Lokal Diproyeksi Meningkat di 2025, PC Masih Pilihan Utama","Pertumbuhan industri game lokal pada 2024 meningkat drastis, bila dibandingkan tahun-tahun sebelumnya. Lantas bagaimana dengan 2025?",https://inet.detik.com/games-news/d-7662111/industri-game-lokal-diproyeksi-meningkat-di-2025-pc-masih-pilihan-utama,2025-03-12 09:34:23
2024-11-28 21:00:00,10 Studio Game Lokal yang Akan Unjuk Gigi di Indonesia Game Festival 2024,"Indonesia Game Festival 2024 akan segera digelar. Para pengunjung bisa menikmati berbagai macam kegiatan, yang mana salah satunya menjajal game Indonesia.",https://inet.detik.com/games-news/d-7661950/10-studio-game-lokal-yang-akan-unjuk-gigi-di-indonesia-game-festival-2024,2025-03-12 09:34:23
2024-10-04 09:45:00,Keren Banget! 6 Game Indonesia Raih Penghargaan di SEA Game Awards 2024,Game lokal kembali menorehkan hasil yang luar biasa di Level UP KL SEA Game Awards 2024. Terdapat enam karya anak bangsa yang berhasil meraih penghargaan.,https://inet.detik.com/games-news/d-7571354/keren-banget-6-game-indonesia-raih-penghargaan-di-sea-game-awards-2024,2025-03-12 09:34:24
2024-08-18 08:59:00,"Resident Evil Versi Indonesia Bakal Rilis, Judulnya Akarmaut: Rootmare",Agate mengumumkan akan meluncurkan game baru berjudul Akarmaut: Romare. Mereka bilang kalau game ini terinspirasi dari game survival horor garapan Capcom.,https://inet.detik.com/games-news/d-7495649/resident-evil-versi-indonesia-bakal-rilis-judulnya-akarmaut-rootmare,2025-03-12 09:34:24
2024-08-17 16:00:00,5 Game PC Buatan Developer Indonesia di Steam yang Seru Banget,Studio game asal Indonesia juga ahli dalam menyajikan permainan yang seru di PC maupun konsol. Berikut rekomendasi game PC di Steam yang wajib dicoba.,https://inet.detik.com/games-features/d-7494847/5-game-pc-buatan-developer-indonesia-di-steam-yang-seru-banget,2025-03-12 09:34:24
2024-08-13 14:20:00,Rekomendasi Game Android Terseru Buatan Developer Indonesia,"Udah tau belum, Indonesia juga punya beberapa game Android yang keren-keren lho. Berikut daftarnya dan kalian wajib banget coba.",https://inet.detik.com/fotoinet/d-7487510/rekomendasi-game-android-terseru-buatan-developer-indonesia,2025-03-12 09:34:24
2024-08-08 18:49:00,"Dukung Pertumbuhan Game Lokal, Tencent dan Garena Kasih Pelatihan","Dalam upaya mendukung pertumbuhan game lokal, Tencent dan Garena bakal bagi-bagi ilmu. Developer game di Tanah Air bisa merasakannya dalam acara Gameseed 2024.",https://inet.detik.com/games-news/d-7479707/dukung-pertumbuhan-game-lokal-tencent-dan-garena-kasih-pelatihan,2025-03-12 09:34:29
2024-08-08 15:01:00,Wow! Game Indonesia Malah Lebih Sukses di Luar Negeri,Game Indonesia banyak yang lebih sukses di pasar global ketimbang di dalam negeri. Contohnya Coral Island yang capai lebih dari USD 20 juta hanya di Steam.,https://inet.detik.com/games-news/d-7479676/wow-game-indonesia-malah-lebih-sukses-di-luar-negeri,2025-03-12 09:34:29
2024-06-13 13:44:00,"Demo My Lovely Empress Hadir di Steam Next Fest, Local Pride Nih!","Studio game indie asal Indonesia, GameChanger Studio, mengumumkan bahwa demo dari karya terbarunya, My Lovely Empress, telah hadir di Steam Next Fest Juni 2024.",https://inet.detik.com/games-news/d-7388975/demo-my-lovely-empress-hadir-di-steam-next-fest-local-pride-nih,2025-03-12 09:34:29
2024-05-11 17:12:00,15 Game Indonesia yang Rilis Sepanjang Bulan Januari-April 2024,"Soal perkembangan industri game di dunia, Indonesia ikut berkontribusi di dalamnya. Sampai akhir April kemarin, studio game lokal rilis 15 game baru di 2024.",https://inet.detik.com/games-news/d-7335136/15-game-indonesia-yang-rilis-sepanjang-bulan-januari-april-2024,2025-03-12 09:34:29
2024-04-01 15:48:00,"Viral Developer RI Bikin Game Cosmic Horor, Joko Anwar Kepincut","Belum lama ini viral developer game asal Indonesia, yang bikin game bertema cosmic horor. Sutradara kondang sampai YouTuber game pun kepincut ingin menjajalnya.",https://inet.detik.com/games-news/d-7272382/viral-developer-ri-bikin-game-cosmic-horor-joko-anwar-kepincut,2025-03-12 09:34:29
2024-03-18 14:17:00,Menyala Adikku! Bocah Lampung Kelas 6 SD Bikin Game Android,Seorang siswi kelas enam SD bikin game Android. Game berjudul Jelajah Lampung Berjaya dan Lorong Toleransi Pancasila tersebut sudah bisa diunduh di Play Store.,https://inet.detik.com/games-news/d-7247777/menyala-adikku-bocah-lampung-kelas-6-sd-bikin-game-android,2025-03-12 09:34:29
2024-03-07 19:45:00,Keren! Game Lokal Paw Rumble Tembus 2 Juta Download di Android,"Game lokal berjudul Paw Rumble kini tembus dua juta download. Karya anak bangsa ini punya basis pengguna terbesar di India, Pakistan, dan Indonesia.",https://inet.detik.com/games-news/d-7230179/keren-game-lokal-paw-rumble-tembus-2-juta-download-di-android,2025-03-12 09:34:29
2024-02-23 21:45:00,Pemerintah Targetkan Raih Dana Pengembangan Game Lokal Rp 600 Miliar,"Pemerintah akan membuka akses pembiayaan dan permodalanuntuk mengembangkan industri game Indonesia, seperti target yang tertuang di Perpres Nomor 19 Tahun 2024.",https://inet.detik.com/games-news/d-7208540/pemerintah-targetkan-raih-dana-pengembangan-game-lokal-rp-600-miliar,2025-03-12 09:34:29
2024-02-22 14:10:00,Perpres Industri Game Nasional: Bikin 3-5 Game Flagship Multiplayer,"Peraturan Presiden (Perpres) Nomor 19 Tahun 2024 Tentang Percepatan Pengembangan Industri Gim Nasional punya program menarik, yakni bikin game multiplayer.",https://inet.detik.com/games-news/d-7206168/perpres-industri-game-nasional-bikin-3-5-game-flagship-multiplayer,2025-03-12 09:34:29
2024-02-21 22:36:00,"Biaya Bikin Game Indonesia Capai Rp 20 Miliar, Pendapatannya Berapa?","Terungkap, biaya pembuatan game Indonesia ada yang mencapai Rp 20 miliar. Dari uang segitu, kira-kira berapa pendapatan yang diperoleh ya?",https://inet.detik.com/games-news/d-7205268/biaya-bikin-game-indonesia-capai-rp-20-miliar-pendapatannya-berapa,2025-03-12 09:34:29
2024-02-21 15:02:00,Perpres Game Menguak Masalah di Industri Game Nasional,Peraturan Presiden (Perpres) Nomor 19 Tahun 2024 Tentang Percepatan Pengembang Industri Gim Nasional menguak masalah yang dihadapi industri Gim Nasional.,https://inet.detik.com/games-news/d-7204260/perpres-game-menguak-masalah-di-industri-game-nasional,2025-03-12 09:34:34
2024-01-29 15:23:00,Asosiasi Game: Aturan Publisher Game Berbadan Hukum Masih Digodok,Ternyata aturan Kominfo terkait publisher game wajib berbadan hukum di Indonesia yang katanya udah selesai dan sedang penomoran di Kememkum itu masih digodok.,https://inet.detik.com/games-news/d-7166263/asosiasi-game-aturan-publisher-game-berbadan-hukum-masih-digodok,2025-03-12 09:34:34
2024-01-17 09:07:00,"Developer Lokal Agate Berencana Rilis Game di iPhone 15, Tapi...","Agate, developer dan publisher game lokal, berencana merilis karya mereka ke iPhone 15. Tapi itu semua tergantung dari uji coba yang sedang dilakukannya.",https://inet.detik.com/games-news/d-7145392/developer-lokal-agate-berencana-rilis-game-di-iphone-15-tapi,2025-03-12 09:34:34
2024-01-11 22:10:00,"Indonesia Dominasi Asia Tenggara, Terbanyak Rilis Game di Steam","Keren banget, Indonesia mendominasi di Asia Tenggara, sebagai negara paling banyak rilis game di Steam. Sejauh ini, sudah ada 256 judul yang rilis di Steam.",https://inet.detik.com/games-news/d-7136401/indonesia-dominasi-asia-tenggara-terbanyak-rilis-game-di-steam,2025-03-12 09:34:34
2023-12-03 13:27:00,Toge Productions Akuisisi Mojiken Studio Rp 25 Miliar,"Toge Porductions mengumumkan strategi baru dalam mengembangkan bisnisnya. Mereka belum lama ini mengakuisisi Mojiken Studio, pengembang A Space for the Unbound.",https://inet.detik.com/games-news/d-7069461/toge-productions-akuisisi-mojiken-studio-rp-25-miliar,2025-03-12 09:34:34
2023-11-14 20:17:00,"Daftar Nominasi The Game Awards 2023, Ada dari Indonesia!","Salah satu ajang penghargaan game terbesar di dunia, The Game Awards 2023, sudah mengumumkan daftar nominasinya. Di dalamnya ada game Indonesia lho.",https://inet.detik.com/games-news/d-7037032/daftar-nominasi-the-game-awards-2023-ada-dari-indonesia,2025-03-12 09:34:34
2023-11-14 17:15:00,"Ini Game Lokal yang Masuk Nominasi The Game Awards 2023, Yuk Bantu Vote","Keren banget, game buatan developer Indonesia berjudul A Space for the Unbound, masuk nominasi The Game Awards 2023. Yuk bantu vote supaya game ini bisa menang.",https://inet.detik.com/games-news/d-7036664/ini-game-lokal-yang-masuk-nominasi-the-game-awards-2023-yuk-bantu-vote,2025-03-12 09:34:34
2023-11-10 22:01:00,"Menjajal Beta Testing Wardeka: Battleground, Game-nya Seru Tapi...","Wardeka: Battleground, game mobile garapan developer lokal, membuka akses beta testing. Gameplay cukup seru, tapi masih ada beberapa yang mesti dikembangkan.",https://inet.detik.com/games-news/d-7030476/menjajal-beta-testing-wardeka-battleground-game-nya-seru-tapi,2025-03-12 09:34:34
2023-11-10 20:52:00,Game RI Wardeka: Battleground Siap Saingi Free Fire dan PUBG Mobile,"Wardeka Battleground, game shooting karya anak bangsa, siap saingi Free Fire dan PUBG Mobile. Kendati siap, namun sepertinya tidak bisa dalam waktu dekat.",https://inet.detik.com/games-news/d-7030382/game-ri-wardeka-battleground-siap-saingi-free-fire-dan-pubg-mobile,2025-03-12 09:34:34
2023-11-10 19:33:00,Majamojo Bakal Rilis Game Shooting Kompetitif Karya Anak Bangsa,"Indonesia akan kedatangan game kompetitif karya anak bangsa nih. Diberi judul Wardeka Battleground, game ini akan dirilis oleh Majamojo.",https://inet.detik.com/games-news/d-7030228/majamojo-bakal-rilis-game-shooting-kompetitif-karya-anak-bangsa,2025-03-12 09:34:34
2023-11-03 16:40:00,Cara Telkomsel Jaga Duit Gamer RI Agar Tak Lari ke Game Luar,"Beredar sebuah fakta, kalau gamer di Tanah Air sudah menghabiskan Rp 30 triliun untuk game luar. Lantas bagaimana supaya uang tersebut bisa dinikmati Indonesia?",https://inet.detik.com/games-news/d-7017472/cara-telkomsel-jaga-duit-gamer-ri-agar-tak-lari-ke-game-luar,2025-03-12 09:34:38
2023-11-02 14:15:00,Miris Banget! Duit Gamer Indonesia Rp 30 Triliun Ludes buat Game Luar,Kabar menyedihkan datang dari industri game di Indonesia. Pasalnya gamer di Tanah Air sudah mengeluarkan Rp 30 triliun untuk game online luar negeri.,https://inet.detik.com/games-news/d-7015262/miris-banget-duit-gamer-indonesia-rp-30-triliun-ludes-buat-game-luar,2025-03-12 09:34:38
2023-10-17 21:46:00,Ternyata Developer Game Lokal Butuh Ini Biar Berkembang,"Ternyata Indonesia tidak kekurangan sumber daya manusia, bila kaitannya dengan pengembangan video game. Jadi bukan talenta, akan tetapi lebih kepada peluang.",https://inet.detik.com/games-news/d-6987753/ternyata-developer-game-lokal-butuh-ini-biar-berkembang,2025-03-12 09:34:38
2023-10-17 21:03:00,Miris! Gamer Indonesia Sedikit Banget yang Beli Game Lokal,"Diketahui kalau jumlah gamer di Indonesia itu sudah berkembang pesat. Tapi sedihnya, ternyata mereka lebih suka main game kompetitif garapan developer asing.",https://inet.detik.com/games-news/d-6987692/miris-gamer-indonesia-sedikit-banget-yang-beli-game-lokal,2025-03-12 09:34:38
2023-10-10 19:09:00,"Whisper Mountain Outbreak, Game Lokal Mirip Resident Evil","Toge Productions, developer game Indonesia, punya karya baru. Diberi judul Whisper Mountain Outbreak, katanya game ini terinspirasi dari Resident Evil Outbreak.",https://inet.detik.com/games-news/d-6975093/whisper-mountain-outbreak-game-lokal-mirip-resident-evil,2025-03-12 09:34:38
2023-10-04 20:46:00,Keren! 3 Game Lokal Sabet Penghargaan SEA Game Awards 2023,"Ajang penghargaan video game se-Asia Tenggara yang digelar Level Up KL resmi berakhir. Di sini ada tiga karya anak bangsa, sukses menyabet total empat gelar.",https://inet.detik.com/games-news/d-6965216/keren-3-game-lokal-sabet-penghargaan-sea-game-awards-2023,2025-03-12 09:34:38
2023-09-05 20:46:00,Game Lokal Faerie Afterlight Rilis di Steam dan Nintendo Switch,"Satu lagi developer game lokal yang unjuk gigi, yakni Clay Game Studio. Mereka bakal merilis karyanya berjudul Faerie Afterlight di Steam dan Nintendo Switch.",https://inet.detik.com/games-news/d-6914062/game-lokal-faerie-afterlight-rilis-di-steam-dan-nintendo-switch,2025-03-12 09:34:38
2023-08-23 16:08:00,"Sukses dengan Troublemaker, Gamecom Team Mau Buat Game Baru","Gamecom Team meraih kesuksesan dari game terbarunya berjudul Troublemaker. Reza Febri Nanda selaku CEO dan Founder, mengungkapkan tengah menggarap game baru.",https://inet.detik.com/games-news/d-6891592/sukses-dengan-troublemaker-gamecom-team-mau-buat-game-baru,2025-03-12 09:34:38
2023-08-19 20:30:00,35 Game Indonesia di Steam yang Wajib Gamer Coba Mainkan,"Dalam rangka merayakan Hari Kemerdekaan Indonesia yang jatuh pada tanggal 17 Agustus 2023 kemarin, bagaimana kalau gamer main game lokal yang rilis di Steam?",https://inet.detik.com/games-news/d-6884965/35-game-indonesia-di-steam-yang-wajib-gamer-coba-mainkan,2025-03-12 09:34:38
2023-08-17 22:07:00,"Valthirian Arc Series, Game Indonesia yang Sukses di Pasar Global","Agate, developer kawakan asal Indonesia, punya game RPG yang sukses menarik perhatian gamer di seluruh dunia. Melalui seri Valthirian Arc, mereka cuan banyak.",https://inet.detik.com/games-news/d-6881731/valthirian-arc-series-game-indonesia-yang-sukses-di-pasar-global,2025-03-12 09:34:38
2023-08-17 14:06:00,"Bikin Game Itu Susah-susah Gampang, Kenapa?","Ternyata bikin game itu susah-susah gampang lho, detikers. Dikatakan susah kalau memang memilih mengembangkan permainan yang butuh effort lebih banyak.",https://inet.detik.com/games-news/d-6881384/bikin-game-itu-susah-susah-gampang-kenapa,2025-03-12 09:34:43
2023-08-17 11:16:00,Perjuangan Pemuda Asal Pacitan Bangun Perusahaan Game Sendiri,"Dari rasa penasarannya terhadap game, pemuda asal Pacitan punya mimpi untuk memperkenalkan karyanya sendiri kepada dunia. Apakah terwujud? Simak penjelasannya.",https://inet.detik.com/games-news/d-6881114/perjuangan-pemuda-asal-pacitan-bangun-perusahaan-game-sendiri,2025-03-12 09:34:43
2023-08-16 06:45:00,Troublemaker Jadi Game Indonesia yang Mendunia,"Terlepas dari dominasi developer game asing, ternyata ada beberapa pengembang lokal yang bersinar. Salah satunya Gamecom Team, sukses dengan game Troublemaker.",https://inet.detik.com/games-news/d-6878735/troublemaker-jadi-game-indonesia-yang-mendunia,2025-03-12 09:34:43
2023-08-14 22:40:00,Bakal ada Perpres Game Untuk Percepat Industri Game Lokal,"Peraturan Presiden games bakal diluncurkan. Disampaikan bahwa aturan ini bakal hadir pada bulan September 2023 mendatang, agar ekosistem game lokal berkembang.",https://inet.detik.com/games-news/d-6876600/bakal-ada-perpres-game-untuk-percepat-industri-game-lokal,2025-03-12 09:34:43
2023-08-14 21:10:00,"Anantarupa Studios Gelar Event Esport Pelajar, Hadiahnya Rp 225 Juta","Anantarupa Studio resmi menggelar event tingkat pelajar, Ksatriya Mahardhika. Di dalamnya ada rangkaian kompetisi menarik, salah satunya kejuaraan esports.",https://inet.detik.com/games-news/d-6876468/anantarupa-studios-gelar-event-esport-pelajar-hadiahnya-rp-225-juta,2025-03-12 09:34:43
2023-07-26 13:50:00,Developer Lokal Bikin Game RPG Keren Fractals of Destiny,"Satu lagi developer game Indonesia yang punya game berkualitas. Namanya Krakatoa Studios, yang bakal merilis early accsess Fractals of Destiny.",https://inet.detik.com/games-news/d-6842236/developer-lokal-bikin-game-rpg-keren-fractals-of-destiny,2025-03-12 09:34:43
2023-07-03 13:16:00,"19 Game Indonesia Didiskon di Steam Summer Sale 2023, Murah Banget",Valve akhirnya menghadirkan Steam Summer Sale 2023 sejak akhir Juni lalu. Ada sederet karya developer asal Indonesia yang dibanderol dengan harga murah.,https://inet.detik.com/games-news/d-6803262/19-game-indonesia-didiskon-di-steam-summer-sale-2023-murah-banget,2025-03-12 09:34:43
2023-06-08 10:45:00,Game RPG Indonesia Valthirian Arc: Hero School Story 2 Rilis Juni 2023,"Developer kondang asal Indonesia, Agate, akan merilis game role playing game (RPG) terbarunya Valthirian Arc: Hero School Story 2. Hadir tanggal 22 Juni 2023.",https://inet.detik.com/games-news/d-6761182/game-rpg-indonesia-valthirian-arc-hero-school-story-2-rilis-juni-2023,2025-03-12 09:34:43
2023-05-29 09:46:00,"Ekspansi ke Asia Tenggara, Lokapala Targetkan Pendapatan Rp 2 Triliun",Game lokal besutan Anantarupa Studios bertajuk Lokapala melakukan ekspansi ke Asia Tenggara. Mereka menargetkan bisa meraup pendapatan hingga triliunan rupiah.,https://inet.detik.com/games-news/d-6744057/ekspansi-ke-asia-tenggara-lokapala-targetkan-pendapatan-rp-2-triliun,2025-03-12 09:34:43
2023-05-25 13:44:00,Game Lokal Lokapala Bakal Ekspansi ke Asia Tenggara,"Game multiplayer online battle arena (MOBA) karya anak bangsa, yakni Lokapala, bakal melebarkan sayapnya ke beberapa negara di Asia Tenggara.",https://inet.detik.com/games-news/d-6738150/game-lokal-lokapala-bakal-ekspansi-ke-asia-tenggara,2025-03-12 09:34:43
2023-05-16 14:15:00,Game Lokal 'Hello Goodboy' Segera Rilis di Steam dan Switch,"Industri game semakin berkembang, developer lokal tidak ingin ketinggalan. Satu lagi game terbaru Tanah Air yang bakal rilis tahun ini, bertajuk Hello Goodboy.",https://inet.detik.com/games-news/d-6723090/game-lokal-hello-goodboy-segera-rilis-di-steam-dan-switch,2025-03-12 09:34:48
2023-04-26 11:30:00,"Game Lokal Coffee Talk Episode 2 Rilis di Steam, PS4, dan PS5","Toge Productions akhirnya merilis game baru, Coffee Talk Episode 2: Hibiscus & Butterfly. Gamer di Tanah Air bisa menikmatinya di berbagai macam platform.",https://inet.detik.com/games-news/d-6690277/game-lokal-coffee-talk-episode-2-rilis-di-steam-ps4-dan-ps5,2025-03-12 09:34:48
2023-04-03 18:51:00,"11 Developer Game RI Unjuk Gigi di AS, Potensi Bisnis Rp 382 M","Sukses tampil di San Francisco, sebelas developer game Indonesia raih potensi transaksi bisnis lebih dari USD 25,5 juta atau sekitar Rp 382 miliar.",https://inet.detik.com/games-news/d-6653697/11-developer-game-ri-unjuk-gigi-di-as-potensi-bisnis-rp-382-m,2025-03-12 09:34:48
2023-04-03 10:15:00,"Game Tanah Air 'Troublemaker' Resmi Rilis, Diskon 20% di Steam","Gamecom Team dan Freedom Games, akhirnya merilis game baru mereka Troublemaker. Saat ini sedang diskon 20% di Steam, sehingga harganya menjadi Rp 108 ribu.",https://inet.detik.com/games-news/d-6652341/game-tanah-air-troublemaker-resmi-rilis-diskon-20-di-steam,2025-03-12 09:34:48
2023-03-22 11:03:00,"Curhat Pengembang Game: Dapat Award, Eh Pialanya Kena Pajak","Toge Productions, developer game Indonesia, menang award Flash Game Summit di San Francisco. Tapi saat piala dikirim ke Indonesia malah kena pajak Bea Cukai.",https://inet.detik.com/games-news/d-6632183/curhat-pengembang-game-dapat-award-eh-pialanya-kena-pajak,2025-03-12 09:34:48
2023-03-21 20:44:00,Game Indonesia 'Troublemaker' Bakal Rilis Akhir Maret 2023,"Akhirnya terungkap tanggal rilis Troublemaker, game Tanah Air yang dikembangkan oleh Gamecom Team. Disampaikan kalau game ini akan rilis pada 31 Maret 2023.",https://inet.detik.com/games-news/d-6631105/game-indonesia-troublemaker-bakal-rilis-akhir-maret-2023,2025-03-12 09:34:48
2023-01-25 11:45:00,"A Space for the Unbound, Game Lokal yang Sedang Populer di Steam","Baru rilis empat hari di Steam, game lokal garapan Mojiken Studio, A Space for the Unbound, sempat merajai posisi tiga teratas di kategori New & Trending.",https://inet.detik.com/games-news/d-6533063/a-space-for-the-unbound-game-lokal-yang-sedang-populer-di-steam,2025-03-12 09:34:48
2023-01-21 16:00:00,"Game Lokal A Space for the Unbound Rilis, Hadir di PS4, PS5 dan Steam","Toge Productions resmi rilis game terbaru mereka, A Space for the Unbound. Gamer dapat menikmatinya di PC melalui Steam, GOG, dan Epic Games Store.",https://inet.detik.com/games-news/d-6527578/game-lokal-a-space-for-the-unbound-rilis-hadir-di-ps4-ps5-dan-steam,2025-03-12 09:34:48
2022-12-24 17:15:00,"Ini Game Indonesia yang Sedang Viral, Judulnya When The Past Was Around","Baru-baru ini game buatan developer Indonesia viral di lini masa Twitter. Judulnya When the Past was Around, hasil racikan ciamik dari Toge Productions.",https://inet.detik.com/games-news/d-6479106/ini-game-indonesia-yang-sedang-viral-judulnya-when-the-past-was-around,2025-03-12 09:34:48
2022-12-19 15:04:00,"Developer Bandung Bikin Game Horor, Bakal Rilis di Steam","Developer game asal Bandung, Dragon Emperor, menggarap game horor Cursed Mansion. Peluncurannya dibantu UPoint Games dan bisa dinikmati Januari 2023.",https://inet.detik.com/games-news/d-6469481/developer-bandung-bikin-game-horor-bakal-rilis-di-steam,2025-03-12 09:34:48
2022-11-10 13:52:00,2 Game Indonesia Akan Rilis di PS4 dan PS5 Tahun 2023,"Developer lokal, Toge Productions, mengumumkan akan meluncurkan game baru Coffee Talk Episode 2: Hibiscus & Butterfly dan A Space for the Unbound pada 2023.",https://inet.detik.com/games-news/d-6398161/2-game-indonesia-akan-rilis-di-ps4-dan-ps5-tahun-2023,2025-03-12 09:34:53
2022-10-24 19:20:00,Industri Game Indonesia Diperkirakan Raup Rp 35 triliun di 2022,"Gelombang eksistensi industri game semakin menggila. Diperkirakan pendapatan dari hiburan ini, bisa mencapai puluhan triliun pada tahun 2022 di Indonesia.",https://inet.detik.com/games-news/d-6366174/industri-game-indonesia-diperkirakan-raup-rp-35-triliun-di-2022,2025-03-12 09:34:53
2022-10-19 13:51:00,"Game Lokal Troublemaker Rilis Demo Lagi, Ada Konten Baru","Gamecom Team, salah satu developer kondang asal Indonesia, kembali merilis demo game baru mereka berjudul Troublemaker. Lantas apa konten anyar yang disuguhkan?",https://inet.detik.com/games-news/d-6356907/game-lokal-troublemaker-rilis-demo-lagi-ada-konten-baru,2025-03-12 09:34:53
2022-10-12 15:24:00,Indonesia Raih Banyak Penghargaan di SEA Game Awards 2022,Ajang penghargaan game bertajuk SEA Game Awards 2022 resmi berakhir. Indonesia sendiri berhasil menyabet empat penghargaan sekaligus dari dua game.,https://inet.detik.com/games-news/d-6343670/indonesia-raih-banyak-penghargaan-di-sea-game-awards-2022,2025-03-12 09:34:53
2022-10-12 14:15:00,"Epic Games Kasih Gratisan Lagi, Ada Game Lokal Rising Hell","Kabar gembira untuk para gamer PC khususnya di Indonesia. Epic Games kasih gratisan lagi nih, di mana salah satunya ada game lokal garapan Tahoe Games.",https://inet.detik.com/games-news/d-6343452/epic-games-kasih-gratisan-lagi-ada-game-lokal-rising-hell,2025-03-12 09:34:53
2022-09-16 18:43:00,10 Perusahaan Game RI Unjuk Gigi di Tokyo Game Show 2022,"Pameran game terbesar di dunia, Tokyo Game Show 2022, resmi dihelat. Ada sepuluh perwakilan Indonesia yang sudah mendarat di Jepang.",https://inet.detik.com/games-news/d-6295330/10-perusahaan-game-ri-unjuk-gigi-di-tokyo-game-show-2022,2025-03-12 09:34:53
2022-08-24 20:19:00,13 Developer Game Lokal Siap Unjuk Gigi di Gamescom 2022 Jerman,"Salah satu pameran dagang game terkemuka di dunia, yakni Gamescom 2022, akan segera dimulai. Berikut 13 developer game lokal yang mewakili Indonesia.",https://inet.detik.com/games-news/d-6252211/13-developer-game-lokal-siap-unjuk-gigi-di-gamescom-2022-jerman,2025-03-12 09:34:53
2022-08-17 16:30:00,10 Game Android Karya Anak Bangsa yang Keren Banget,"Jelasng Hari Kemerdekaan Indonesia, ada baiknya detikers menjajal game Android buatan Indonesia yang keren ini. Yuk, simak penjelasan singkatnya berikut ini.",https://inet.detik.com/games-features/d-6239616/10-game-android-karya-anak-bangsa-yang-keren-banget,2025-03-12 09:34:53
2022-07-28 14:45:00,Game Lokal Troublemaker Rilis Demo di Steam,"Game lokal besutan Gamecom Team bertajuk Troublemaker, secara resmi meluncurkan demo di Steam. Gamer di Tanah Air, bisa menikmatinya secara gratis.",https://inet.detik.com/games-news/d-6203515/game-lokal-troublemaker-rilis-demo-di-steam,2025-03-12 09:34:53
2022-07-17 18:58:00,Belajar Bahasa Inggris Jadi Seru di Game Lokal Grammarian Ltd,"Algorocks dan Simpleton, developer asal kota Malang, mengembangkan game seru yang mengedukasi, berjudul Grammarian Ltd. Belajar grammar jadi menyenangkan.",https://inet.detik.com/games-news/d-6183945/belajar-bahasa-inggris-jadi-seru-di-game-lokal-grammarian-ltd,2025-03-12 09:34:54
2022-07-14 11:10:00,"Game Lokal Parakacuk Ganti Nama Jadi Troublemaker, Ini Alasannya","Gamecom Team, developer yang berbasis di Indonesia, baru saja mengumumkan, bahwa game garapannya yakni Parakacuk, telah ganti nama. Ini dia alasannya.",https://inet.detik.com/games-news/d-6178450/game-lokal-parakacuk-ganti-nama-jadi-troublemaker-ini-alasannya,2025-03-12 09:34:58
2022-07-10 10:50:00,Developer Lokal Agate Gandeng Publisher Game Milik Telkomsel-GoTo,"Agate, developer game lokal ternama, menjalin kerja sama dengan Majamojo, joint venture (JV) besutan Telkomsel dan GoTo. Apa saja yang akan mereka lakukan?",https://inet.detik.com/games-news/d-6171660/developer-lokal-agate-gandeng-publisher-game-milik-telkomsel-goto,2025-03-12 09:34:58
2022-06-12 11:45:00,Game Indonesia Parakacuk: Rise Your Gang akan Dirilis Publisher Amerika,"Gamecom Team, developer Indonesia, mengumumkan publisher yang akan meluncurkan game garapannya Parakacuk: Rise Your Gang, yakni Freedom Games.",https://inet.detik.com/games-news/d-6122972/game-indonesia-parakacuk-rise-your-gang-akan-dirilis-publisher-amerika,2025-03-12 09:34:58
2022-04-05 10:45:00,Game Lokal Ini Sabet Pendanaan dan Mentoring Toge Productions,"Toge Productions, developer dan publisher game Indonesia, mengumumkan pengembang pertama yang dapat Toge Game Fund Initiative (TGFI). Siapa kira-kira?",https://inet.detik.com/games-news/d-6016929/game-lokal-ini-sabet-pendanaan-dan-mentoring-toge-productions,2025-03-12 09:34:58
